,ID,year,unemployment_rate,FIPS_CODE,ID_x,area_name,state_fips_code_x,county_fips_code_x,median_household_income,indiv_in_poverty,male_assoc_degree,male_bach_degree,male_masters_degree,male_profschool_degree,male_doctorate_degree,female_assoc_degree,female_bach_degree,female_masters_degree,female_profschool_degree,female_doctorate_degree,indiv_in_school,black_race,nativeamerican_race,asian_race,hispanic_race,num_veterans,housing_units,median_home_value,num_homes_with_mortgage,median_monthly_housing_costs,one_bedroom_housing_units,two_bedroom_housing_units,three_bedroom_housing_units,four_bedroom_housing_units,five_bedroom_housing_units,males_in_agriculture,males_in_construction,males_in_manufacturing,males_in_logistics,females_in_agriculture,females_in_construction,females_in_manufacturing,females_in_logistics,num_degree_holders,pop_nonwhite,est_total_bedrooms,pop_labor_jobs,TRANSACTION_YEAR,DRUG_NAME_HYDROCODONE,GRAMS_HYDROCODONE,QUANTITY_HYDROCODONE,Strength_HYDROCODONE,DRUG_NAME_OXYCODONE,GRAMS_OXYCODONE,QUANTITY_OXYCODONE,Strength_OXYCODONE,Opioid_Deaths,POPULATION,Opioid_death_Crude_Rate,osha_deaths,ID_y,state_fips_code_y,county_fips_code_y,nonviolent_crime_for_county,violent_crime_for_county,All_Overdose_deaths,DEATHS_CENSUS,POPESTIMATE,NPOPCHG,TRANSACTION_CODE,QUANTITY_HYDROCODONE_PER_PERSON,QUANTITY_OXYCODONE_PER_PERSON,GRAMS_HYDROCODONE_PER_PERSON,GRAMS_OXYCODONE_PER_PERSON
0,1,,7.858293537090106,0,,USA,,,45648.73877030901,44842396.0,6752742.0,17553165.0,6851274.0,2411522.0,1558029.0,8982290.0,18975303.0,8337799.0,1587892.0,928095.0,82282107.0,41943997.0,5028665.0,17285090.0,50544787.0,21852177.0,10269977.0,131982.31920993948,50669644.0,795.6272698311565,14640177.0,35337271.0,52332549.0,21000996.0,5472941.0,2210396.0,8374852.0,10677277.0,5376273.0,488660.0,846613.0,4402182.0,1719993.0,73938111.0,114802539.0,353681055.0,34096246.0,,,37871345.37964482,42104454.0,2902.2963239654587,,56882620.70173696,42028165.0,3705.7038507994034,27718.0,242268759.0,,1211.0,,,,16227193.05025632,1839125.3193784642,34313.3999999981,2501530.0,313830901.0,2274117.0,,0.23366299544755437,0.19717146649948736,0.24892998021453205,0.252702572145502
